,Label,Occurences,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
0,DNA,1638,128a0167aa0e4a9eb89782923583b199,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 01:14:33.683000+00:00,k-means-cluster-based-bert-km,data_distribution
1,RNA,163,128a0167aa0e4a9eb89782923583b199,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 01:14:33.683000+00:00,k-means-cluster-based-bert-km,data_distribution
2,cell_line,612,128a0167aa0e4a9eb89782923583b199,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 01:14:33.683000+00:00,k-means-cluster-based-bert-km,data_distribution
3,cell_type,1223,128a0167aa0e4a9eb89782923583b199,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 01:14:33.683000+00:00,k-means-cluster-based-bert-km,data_distribution
4,protein,5217,128a0167aa0e4a9eb89782923583b199,2bc4fa0a123f40c0b211b1a091fc5b64,0a5f75c728f043a59f127b490353f588,54,data/processed_data/jnlpba,2024-08-03 01:14:33.683000+00:00,k-means-cluster-based-bert-km,data_distribution
0,DNA,1638,a2ba87d4a31147ebaea36d4f1d3f10d7,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 03:52:29.378000+00:00,diversity,data_distribution
1,RNA,163,a2ba87d4a31147ebaea36d4f1d3f10d7,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 03:52:29.378000+00:00,diversity,data_distribution
2,cell_line,612,a2ba87d4a31147ebaea36d4f1d3f10d7,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 03:52:29.378000+00:00,diversity,data_distribution
3,cell_type,1223,a2ba87d4a31147ebaea36d4f1d3f10d7,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 03:52:29.378000+00:00,diversity,data_distribution
4,protein,5217,a2ba87d4a31147ebaea36d4f1d3f10d7,3e9dedbbf4794c2f827b0002e75fcab2,e521c8f5e0ac48d5908ba1bafd636dc5,61,data/processed_data/jnlpba,2024-08-03 03:52:29.378000+00:00,diversity,data_distribution
0,DNA,1638,6874667957b64b1f8fa6f87f9517cdd9,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 08:50:17.270000+00:00,round-robin-highest-confidence,data_distribution
1,RNA,163,6874667957b64b1f8fa6f87f9517cdd9,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 08:50:17.270000+00:00,round-robin-highest-confidence,data_distribution
2,cell_line,612,6874667957b64b1f8fa6f87f9517cdd9,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 08:50:17.270000+00:00,round-robin-highest-confidence,data_distribution
3,cell_type,1223,6874667957b64b1f8fa6f87f9517cdd9,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 08:50:17.270000+00:00,round-robin-highest-confidence,data_distribution
4,protein,5217,6874667957b64b1f8fa6f87f9517cdd9,3a4e1ccdba9844bd9d39a6c072a033bf,ce3090db891c48f78814c613844555ec,29,data/processed_data/jnlpba,2024-08-01 08:50:17.270000+00:00,round-robin-highest-confidence,data_distribution
0,DNA,1638,1ab9c0c6a81d42938342518d3c6f795f,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 02:11:45.709000+00:00,information-density,data_distribution
1,RNA,163,1ab9c0c6a81d42938342518d3c6f795f,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 02:11:45.709000+00:00,information-density,data_distribution
2,cell_line,612,1ab9c0c6a81d42938342518d3c6f795f,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 02:11:45.709000+00:00,information-density,data_distribution
3,cell_type,1223,1ab9c0c6a81d42938342518d3c6f795f,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 02:11:45.709000+00:00,information-density,data_distribution
4,protein,5217,1ab9c0c6a81d42938342518d3c6f795f,192dc739d02d46919b1ddac95a372560,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 02:11:45.709000+00:00,information-density,data_distribution
0,DNA,1638,28cbd2f679e24741962286fe6334605a,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 08:18:43.201000+00:00,randomizer,data_distribution
1,RNA,163,28cbd2f679e24741962286fe6334605a,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 08:18:43.201000+00:00,randomizer,data_distribution
2,cell_line,612,28cbd2f679e24741962286fe6334605a,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 08:18:43.201000+00:00,randomizer,data_distribution
3,cell_type,1223,28cbd2f679e24741962286fe6334605a,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 08:18:43.201000+00:00,randomizer,data_distribution
4,protein,5217,28cbd2f679e24741962286fe6334605a,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 08:18:43.201000+00:00,randomizer,data_distribution
0,DNA,1638,8c43ce826da847eab6f8222723929432,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 10:04:29.573000+00:00,least-confidence,data_distribution
1,RNA,163,8c43ce826da847eab6f8222723929432,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 10:04:29.573000+00:00,least-confidence,data_distribution
2,cell_line,612,8c43ce826da847eab6f8222723929432,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 10:04:29.573000+00:00,least-confidence,data_distribution
3,cell_type,1223,8c43ce826da847eab6f8222723929432,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 10:04:29.573000+00:00,least-confidence,data_distribution
4,protein,5217,8c43ce826da847eab6f8222723929432,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 10:04:29.573000+00:00,least-confidence,data_distribution
0,DNA,1638,d132caf6fc3b4893aaae6b976b75c168,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 04:18:17.824000+00:00,margin-confidence,data_distribution
1,RNA,163,d132caf6fc3b4893aaae6b976b75c168,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 04:18:17.824000+00:00,margin-confidence,data_distribution
2,cell_line,612,d132caf6fc3b4893aaae6b976b75c168,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 04:18:17.824000+00:00,margin-confidence,data_distribution
3,cell_type,1223,d132caf6fc3b4893aaae6b976b75c168,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 04:18:17.824000+00:00,margin-confidence,data_distribution
4,protein,5217,d132caf6fc3b4893aaae6b976b75c168,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 04:18:17.824000+00:00,margin-confidence,data_distribution
0,DNA,1638,7aefff4aaa6142499c5c7f1e706c7984,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 21:38:43.519000+00:00,entropy-confidence,data_distribution
1,RNA,163,7aefff4aaa6142499c5c7f1e706c7984,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 21:38:43.519000+00:00,entropy-confidence,data_distribution
2,cell_line,612,7aefff4aaa6142499c5c7f1e706c7984,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 21:38:43.519000+00:00,entropy-confidence,data_distribution
3,cell_type,1223,7aefff4aaa6142499c5c7f1e706c7984,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 21:38:43.519000+00:00,entropy-confidence,data_distribution
4,protein,5217,7aefff4aaa6142499c5c7f1e706c7984,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 21:38:43.519000+00:00,entropy-confidence,data_distribution
0,DNA,1638,a1fdbe47983b45518af90f52b49137f8,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 00:19:29.927000+00:00,information-density,data_distribution
1,RNA,163,a1fdbe47983b45518af90f52b49137f8,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 00:19:29.927000+00:00,information-density,data_distribution
2,cell_line,612,a1fdbe47983b45518af90f52b49137f8,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 00:19:29.927000+00:00,information-density,data_distribution
3,cell_type,1223,a1fdbe47983b45518af90f52b49137f8,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 00:19:29.927000+00:00,information-density,data_distribution
4,protein,5217,a1fdbe47983b45518af90f52b49137f8,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-13 00:19:29.927000+00:00,information-density,data_distribution
0,DNA,1638,cb74d53dc5b24a108a1b9fce3cba8e12,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 07:18:55.088000+00:00,randomizer,data_distribution
1,RNA,163,cb74d53dc5b24a108a1b9fce3cba8e12,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 07:18:55.088000+00:00,randomizer,data_distribution
2,cell_line,612,cb74d53dc5b24a108a1b9fce3cba8e12,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 07:18:55.088000+00:00,randomizer,data_distribution
3,cell_type,1223,cb74d53dc5b24a108a1b9fce3cba8e12,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 07:18:55.088000+00:00,randomizer,data_distribution
4,protein,5217,cb74d53dc5b24a108a1b9fce3cba8e12,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 07:18:55.088000+00:00,randomizer,data_distribution
0,DNA,1638,b58ab9cc413a478aa9920d52145698ef,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 08:31:00.982000+00:00,least-confidence,data_distribution
1,RNA,163,b58ab9cc413a478aa9920d52145698ef,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 08:31:00.982000+00:00,least-confidence,data_distribution
2,cell_line,612,b58ab9cc413a478aa9920d52145698ef,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 08:31:00.982000+00:00,least-confidence,data_distribution
3,cell_type,1223,b58ab9cc413a478aa9920d52145698ef,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 08:31:00.982000+00:00,least-confidence,data_distribution
4,protein,5217,b58ab9cc413a478aa9920d52145698ef,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 08:31:00.982000+00:00,least-confidence,data_distribution
0,DNA,1638,27a93502c24f4128ab2ec6ef269c019e,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 03:02:54.931000+00:00,margin-confidence,data_distribution
1,RNA,163,27a93502c24f4128ab2ec6ef269c019e,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 03:02:54.931000+00:00,margin-confidence,data_distribution
2,cell_line,612,27a93502c24f4128ab2ec6ef269c019e,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 03:02:54.931000+00:00,margin-confidence,data_distribution
3,cell_type,1223,27a93502c24f4128ab2ec6ef269c019e,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 03:02:54.931000+00:00,margin-confidence,data_distribution
4,protein,5217,27a93502c24f4128ab2ec6ef269c019e,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 03:02:54.931000+00:00,margin-confidence,data_distribution
0,DNA,1638,a06f723e00404eb7a192f59039e2c9d9,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 20:22:07.593000+00:00,entropy-confidence,data_distribution
1,RNA,163,a06f723e00404eb7a192f59039e2c9d9,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 20:22:07.593000+00:00,entropy-confidence,data_distribution
2,cell_line,612,a06f723e00404eb7a192f59039e2c9d9,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 20:22:07.593000+00:00,entropy-confidence,data_distribution
3,cell_type,1223,a06f723e00404eb7a192f59039e2c9d9,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 20:22:07.593000+00:00,entropy-confidence,data_distribution
4,protein,5217,a06f723e00404eb7a192f59039e2c9d9,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 20:22:07.593000+00:00,entropy-confidence,data_distribution
0,DNA,1638,6636d54e79e243f2884bd27e36782532,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 06:26:56.805000+00:00,randomizer,data_distribution
1,RNA,163,6636d54e79e243f2884bd27e36782532,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 06:26:56.805000+00:00,randomizer,data_distribution
2,cell_line,612,6636d54e79e243f2884bd27e36782532,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 06:26:56.805000+00:00,randomizer,data_distribution
3,cell_type,1223,6636d54e79e243f2884bd27e36782532,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 06:26:56.805000+00:00,randomizer,data_distribution
4,protein,5217,6636d54e79e243f2884bd27e36782532,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 06:26:56.805000+00:00,randomizer,data_distribution
0,DNA,1638,b47fa36d626c4f4ab3049ffc83de4ca6,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 22:20:12.304000+00:00,information-density,data_distribution
1,RNA,163,b47fa36d626c4f4ab3049ffc83de4ca6,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 22:20:12.304000+00:00,information-density,data_distribution
2,cell_line,612,b47fa36d626c4f4ab3049ffc83de4ca6,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 22:20:12.304000+00:00,information-density,data_distribution
3,cell_type,1223,b47fa36d626c4f4ab3049ffc83de4ca6,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 22:20:12.304000+00:00,information-density,data_distribution
4,protein,5217,b47fa36d626c4f4ab3049ffc83de4ca6,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 22:20:12.304000+00:00,information-density,data_distribution
0,DNA,1638,45afdb77ee4e42a89050c2fbe0337b92,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 07:04:44.784000+00:00,least-confidence,data_distribution
1,RNA,163,45afdb77ee4e42a89050c2fbe0337b92,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 07:04:44.784000+00:00,least-confidence,data_distribution
2,cell_line,612,45afdb77ee4e42a89050c2fbe0337b92,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 07:04:44.784000+00:00,least-confidence,data_distribution
3,cell_type,1223,45afdb77ee4e42a89050c2fbe0337b92,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 07:04:44.784000+00:00,least-confidence,data_distribution
4,protein,5217,45afdb77ee4e42a89050c2fbe0337b92,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 07:04:44.784000+00:00,least-confidence,data_distribution
0,DNA,1638,7832aad768df4870b5057847599ea157,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 01:54:14.674000+00:00,margin-confidence,data_distribution
1,RNA,163,7832aad768df4870b5057847599ea157,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 01:54:14.674000+00:00,margin-confidence,data_distribution
2,cell_line,612,7832aad768df4870b5057847599ea157,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 01:54:14.674000+00:00,margin-confidence,data_distribution
3,cell_type,1223,7832aad768df4870b5057847599ea157,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 01:54:14.674000+00:00,margin-confidence,data_distribution
4,protein,5217,7832aad768df4870b5057847599ea157,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 01:54:14.674000+00:00,margin-confidence,data_distribution
0,DNA,1638,739d465c11914cc695ef4cc7390a9b31,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 19:12:01.884000+00:00,entropy-confidence,data_distribution
1,RNA,163,739d465c11914cc695ef4cc7390a9b31,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 19:12:01.884000+00:00,entropy-confidence,data_distribution
2,cell_line,612,739d465c11914cc695ef4cc7390a9b31,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 19:12:01.884000+00:00,entropy-confidence,data_distribution
3,cell_type,1223,739d465c11914cc695ef4cc7390a9b31,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 19:12:01.884000+00:00,entropy-confidence,data_distribution
4,protein,5217,739d465c11914cc695ef4cc7390a9b31,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 19:12:01.884000+00:00,entropy-confidence,data_distribution
0,DNA,1638,e8bcc4658f4b42858e80a41bbd42684e,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 20:37:36.291000+00:00,information-density,data_distribution
1,RNA,163,e8bcc4658f4b42858e80a41bbd42684e,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 20:37:36.291000+00:00,information-density,data_distribution
2,cell_line,612,e8bcc4658f4b42858e80a41bbd42684e,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 20:37:36.291000+00:00,information-density,data_distribution
3,cell_type,1223,e8bcc4658f4b42858e80a41bbd42684e,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 20:37:36.291000+00:00,information-density,data_distribution
4,protein,5217,e8bcc4658f4b42858e80a41bbd42684e,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 20:37:36.291000+00:00,information-density,data_distribution
0,DNA,1638,ec0a2613f04941d88ea164505b30ac6c,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 05:42:44.110000+00:00,randomizer,data_distribution
1,RNA,163,ec0a2613f04941d88ea164505b30ac6c,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 05:42:44.110000+00:00,randomizer,data_distribution
2,cell_line,612,ec0a2613f04941d88ea164505b30ac6c,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 05:42:44.110000+00:00,randomizer,data_distribution
3,cell_type,1223,ec0a2613f04941d88ea164505b30ac6c,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 05:42:44.110000+00:00,randomizer,data_distribution
4,protein,5217,ec0a2613f04941d88ea164505b30ac6c,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 05:42:44.110000+00:00,randomizer,data_distribution
0,DNA,1638,3a1f79fbf16c46c78b6119d979aa7256,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 05:43:12.442000+00:00,least-confidence,data_distribution
1,RNA,163,3a1f79fbf16c46c78b6119d979aa7256,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 05:43:12.442000+00:00,least-confidence,data_distribution
2,cell_line,612,3a1f79fbf16c46c78b6119d979aa7256,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 05:43:12.442000+00:00,least-confidence,data_distribution
3,cell_type,1223,3a1f79fbf16c46c78b6119d979aa7256,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 05:43:12.442000+00:00,least-confidence,data_distribution
4,protein,5217,3a1f79fbf16c46c78b6119d979aa7256,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 05:43:12.442000+00:00,least-confidence,data_distribution
0,DNA,1638,13ef6f101131429cbc9c18fca17e6ac9,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 00:51:21.091000+00:00,margin-confidence,data_distribution
1,RNA,163,13ef6f101131429cbc9c18fca17e6ac9,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 00:51:21.091000+00:00,margin-confidence,data_distribution
2,cell_line,612,13ef6f101131429cbc9c18fca17e6ac9,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 00:51:21.091000+00:00,margin-confidence,data_distribution
3,cell_type,1223,13ef6f101131429cbc9c18fca17e6ac9,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 00:51:21.091000+00:00,margin-confidence,data_distribution
4,protein,5217,13ef6f101131429cbc9c18fca17e6ac9,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-16 00:51:21.091000+00:00,margin-confidence,data_distribution
0,DNA,1638,da1f53071deb439da5801b3f9e8c83cc,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 18:06:05.924000+00:00,entropy-confidence,data_distribution
1,RNA,163,da1f53071deb439da5801b3f9e8c83cc,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 18:06:05.924000+00:00,entropy-confidence,data_distribution
2,cell_line,612,da1f53071deb439da5801b3f9e8c83cc,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 18:06:05.924000+00:00,entropy-confidence,data_distribution
3,cell_type,1223,da1f53071deb439da5801b3f9e8c83cc,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 18:06:05.924000+00:00,entropy-confidence,data_distribution
4,protein,5217,da1f53071deb439da5801b3f9e8c83cc,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 18:06:05.924000+00:00,entropy-confidence,data_distribution
0,DNA,1638,5e3eeed482504c4b8cd71be1a274e80a,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 05:05:18.675000+00:00,randomizer,data_distribution
